year,genre_1,genre_2,co_occurrence_count
2017,canadian hip hop,pop rap,1
2017,canadian hip hop,rap,1
2017,canadian hip hop,toronto rap,1
2017,canadian pop,hip hop,1
2017,canadian pop,pop rap,1
2017,canadian pop,toronto rap,1
2017,hip hop,toronto rap,1
2017,pop rap,toronto rap,1
2017,rap,toronto rap,1
2017,toronto rap,toronto rap,1
2017,dance pop,hip pop,1
2017,dance pop,rap,1
2017,hip pop,hip pop,1
2017,hip pop,pop,1
2017,hip pop,pop rap,1
2017,hip pop,post-teen pop,1
2017,hip pop,rap,1
2017,post-teen pop,rap,1
2017,dance pop,uk dance,1
2017,dance pop,uk funky,1
2017,edm,uk funky,1
2017,pop,uk funky,1
2017,post-teen pop,uk dance,1
2017,post-teen pop,uk funky,1
2017,tropical house,uk dance,1
2017,tropical house,uk funky,1
2017,uk dance,uk funky,1
2017,uk dance,uk pop,1
2017,uk funky,uk funky,1
2017,uk funky,uk pop,1
2017,dance pop,dancehall,1
2017,dancehall,dancehall,1
2017,indie pop,indie pop,1
2017,indie pop,modern rock,1
2017,edm,electronic trap,1
2017,electronic trap,electronic trap,1
2017,francoton,francoton,1
2017,dirty south rap,gangster rap,1
2017,dirty south rap,memphis hip hop,1
2017,dirty south rap,viral trap,1
2017,gangster rap,hip hop,1
2017,gangster rap,memphis hip hop,1
2017,gangster rap,southern hip hop,1
2017,gangster rap,viral trap,1
2017,hip hop,memphis hip hop,1
2017,hip hop,viral trap,1
2017,memphis hip hop,memphis hip hop,1
2017,memphis hip hop,pop,1
2017,memphis hip hop,pop rap,1
2017,memphis hip hop,rap,1
2017,memphis hip hop,southern hip hop,1
2017,memphis hip hop,trap music,1
2017,memphis hip hop,viral trap,1
2017,pop,viral trap,1
2017,pop rap,viral trap,1
2017,rap,viral trap,1
2017,southern hip hop,viral trap,1
2017,trap music,viral trap,1
2017,viral trap,viral trap,1
2017,florida rap,florida rap,1
2017,florida rap,hip hop,1
2017,florida rap,miami hip hop,1
2017,florida rap,pop rap,1
2017,florida rap,rap,1
2017,florida rap,southern hip hop,1
2017,florida rap,trap music,1
2017,pop punk,pop punk,1
2017,pop punk,rock,1
2017,hip hop,portland hip hop,1
2017,pop,portland hip hop,1
2017,pop rap,portland hip hop,1
2017,portland hip hop,portland hip hop,1
2017,portland hip hop,rap,1
2017,electropop,pop rap,1
2017,edm,house,1
2017,edm,progressive house,1
2017,electro house,house,1
2017,electro house,progressive house,1
2017,electro house,uk dance,1
2017,house,house,1
2017,house,pop,1
2017,house,progressive house,1
2017,house,uk dance,1
2017,pop,progressive house,1
2017,progressive house,progressive house,1
2017,progressive house,uk dance,1
2017,alternative r&b,alternative r&b,1
2017,alternative r&b,hip hop,1
2017,alternative r&b,lgbtq+ hip hop,1
2017,alternative r&b,pop,1
2017,alternative r&b,rap,1
2017,hip hop,lgbtq+ hip hop,1
2017,lgbtq+ hip hop,lgbtq+ hip hop,1
2017,lgbtq+ hip hop,pop,1
2017,lgbtq+ hip hop,rap,1
2017,country,country pop,1
2017,country dawn,country pop,1
2017,country dawn,country road,1
2017,country dawn,modern country rock,1
2017,country pop,country road,1
2017,country pop,modern country rock,1
2017,modern reggae,modern reggae,1
2017,modern rock,pop,1
2017,modern rock,pop rap,1
2017,pop,underground hip hop,1
2017,pop,pop edm,1
2017,pop edm,pop edm,1
2017,pop edm,uk pop,1
2017,british soul,british soul,1
2017,british soul,pop,1
2017,british soul,uk pop,1
2017,edm,electropop,1
2017,electro house,electropop,1
2017,electro house,uk pop,1
2017,electropop,uk pop,1
2017,atl hip hop,atl trap,1
2017,atl hip hop,gangster rap,1
2017,atl trap,atl trap,1
2017,atl trap,gangster rap,1
2017,atl trap,pop,1
2017,atl trap,pop rap,1
2017,atl trap,rap,1
2017,atl trap,trap music,1
2017,emo rap,emo rap,1
2017,emo rap,miami hip hop,1
2017,australian country,australian country,1
2017,australian country,contemporary country,1
2017,australian country,country,1
2017,australian country,country road,1
2017,contemporary country,dance pop,1
2017,contemporary country,pop,1
2017,contemporary country,post-teen pop,1
2017,country,dance pop,1
2017,country,pop,1
2017,country,post-teen pop,1
2017,country dawn,dance pop,1
2017,country dawn,pop,1
2017,country dawn,post-teen pop,1
2018,pop,pop,58
2018,rap,rap,35
2018,pop rap,pop rap,31
2018,pop rap,rap,29
2018,dance pop,dance pop,26
2018,dance pop,pop,26
2018,pop,rap,23
2018,hip hop,hip hop,21
2018,hip hop,rap,21
2018,pop,pop rap,21
2018,trap music,trap music,21
2018,hip hop,pop rap,20
2018,pop,post-teen pop,20
2018,post-teen pop,post-teen pop,20
2018,dance pop,post-teen pop,19
2018,rap,trap music,19
2018,pop rap,trap music,17
2018,pop rap,southern hip hop,15
2018,rap,southern hip hop,15
2018,southern hip hop,southern hip hop,15
2018,southern hip hop,trap music,15
2018,pop,trap music,13
2018,hip hop,southern hip hop,12
2018,hip hop,trap music,12
2018,hip hop,pop,12
2018,atl hip hop,atl hip hop,11
2018,atl hip hop,rap,11
2018,pop,southern hip hop,11
2018,contemporary country,contemporary country,10
2018,atl hip hop,trap music,10
2018,atl hip hop,pop rap,9
2018,pop,uk pop,8
2018,uk pop,uk pop,8
2018,atl hip hop,pop,8
2018,atl hip hop,southern hip hop,7
2018,dance pop,uk pop,6
2018,post-teen pop,uk pop,6
2018,contemporary country,country road,6
2018,country road,country road,6
2018,dance pop,r&b,6
2018,pop,r&b,6
2018,r&b,r&b,6
2018,reggaeton,reggaeton,5
2018,atl hip hop,hip hop,5
2018,canadian pop,canadian pop,4
2018,contemporary country,country,4
2018,country,country,4
2018,country,country road,4
2018,pop,tropical house,4
2018,tropical house,tropical house,4
2018,dance pop,pop rap,4
2018,conscious hip hop,conscious hip hop,4
2018,conscious hip hop,hip hop,4
2018,conscious hip hop,pop rap,4
2018,conscious hip hop,rap,4
2018,gangster rap,gangster rap,3
2018,gangster rap,pop rap,3
2018,gangster rap,rap,3
2018,gangster rap,trap music,3
2018,latin,latin,3
2018,latin,reggaeton,3
2018,dance pop,tropical house,3
2018,edm,edm,3
2018,edm,pop,3
2018,pop rap,r&b,3
2018,emo rap,emo rap,3
2018,miami hip hop,miami hip hop,3
2018,modern rock,modern rock,3
2018,dance pop,rap,3
2018,canadian pop,pop,3
2018,pop,viral pop,3
2018,viral pop,viral pop,3
2018,canadian hip hop,canadian hip hop,2
2018,canadian pop,rap,2
2018,contemporary country,modern country rock,2
2018,country,modern country rock,2
2018,country road,modern country rock,2
2018,modern country rock,modern country rock,2
2018,atl hip hop,atl trap,2
2018,atl trap,atl trap,2
2018,atl trap,rap,2
2018,atl trap,trap music,2
2018,reggaeton,trap latino,2
2018,trap latino,trap latino,2
2018,dance pop,edm,2
2018,edm,electro house,2
2018,edm,tropical house,2
2018,electro house,electro house,2
2018,electro house,pop,2
2018,post-teen pop,tropical house,2
2018,chicago rap,chicago rap,2
2018,emo rap,miami hip hop,2
2018,post-teen pop,r&b,2
2018,dance pop,indie poptimism,2
2018,indie poptimism,indie poptimism,2
2018,indie poptimism,pop,2
2018,indie poptimism,post-teen pop,2
2018,canadian contemporary r&b,canadian contemporary r&b,2
2018,canadian contemporary r&b,pop,2
2018,miami hip hop,trap music,2
2018,r&b,rap,2
2018,dance pop,viral pop,2
2018,post-teen pop,viral pop,2
2018,dirty south rap,dirty south rap,2
2018,dirty south rap,hip hop,2
2018,dirty south rap,pop rap,2
2018,dirty south rap,rap,2
2018,dirty south rap,southern hip hop,2
2018,dirty south rap,trap music,2
2018,dance pop,urban contemporary,2
2018,pop,urban contemporary,2
2018,r&b,urban contemporary,2
2018,urban contemporary,urban contemporary,2
2018,gangster rap,hip hop,2
2018,gangster rap,southern hip hop,2
2018,latin,latin hip hop,2
2018,latin,pop,2
2018,latin,tropical,2
2018,latin hip hop,latin hip hop,2
2018,latin hip hop,pop,2
2018,latin hip hop,reggaeton,2
2018,latin hip hop,tropical,2
2018,pop,reggaeton,2
2018,pop,tropical,2
2018,reggaeton,tropical,2
2018,tropical,tropical,2
2018,canadian hip hop,canadian pop,1
2018,canadian hip hop,hip hop,1
2018,canadian hip hop,pop rap,1
2018,canadian hip hop,rap,1
2018,canadian hip hop,toronto rap,1
2018,canadian pop,hip hop,1
2018,canadian pop,pop rap,1
2018,canadian pop,toronto rap,1
2018,hip hop,toronto rap,1
2018,pop rap,toronto rap,1
2018,rap,toronto rap,1
2018,toronto rap,toronto rap,1
2018,contemporary country,country pop,1
2018,country,country pop,1
2018,country pop,country pop,1
2018,country pop,country road,1
2018,country pop,modern country rock,1
2018,atl hip hop,gangster rap,1
2018,atl trap,gangster rap,1
2018,atl trap,pop,1
2018,atl trap,pop rap,1
2018,gangster rap,pop,1
2018,dfw rap,dfw rap,1
2018,dfw rap,pop,1
2018,dfw rap,rap,1
2018,complextro,complextro,1
2018,complextro,dance pop,1
2018,complextro,edm,1
2018,complextro,electro house,1
2018,complextro,german techno,1
2018,complextro,pop,1
2018,complextro,post-teen pop,1
2018,complextro,tropical house,1
2018,dance pop,electro house,1
2018,dance pop,german techno,1
2018,edm,german techno,1
2018,edm,post-teen pop,1
2018,electro house,german techno,1
2018,electro house,post-teen pop,1
2018,electro house,tropical house,1
2018,german techno,german techno,1
2018,german techno,pop,1
2018,german techno,post-teen pop,1
2018,german techno,tropical house,1
2018,pop,pop edm,1
2018,pop edm,pop edm,1
2018,pop edm,uk pop,1
2018,dance pop,uk contemporary r&b,1
2018,pop,uk contemporary r&b,1
2018,pop rap,uk contemporary r&b,1
2018,r&b,uk contemporary r&b,1
2018,uk contemporary r&b,uk contemporary r&b,1
2018,modern rock,rock,1
2018,rock,rock,1
2018,hip hop,vapor trap,1
2018,pop rap,vapor trap,1
2018,rap,vapor trap,1
2018,southern hip hop,vapor trap,1
2018,trap music,vapor trap,1
2018,vapor trap,vapor trap,1
2018,brostep,brostep,1
2018,brostep,progressive electro house,1
2018,progressive electro house,progressive electro house,1
2018,tropical house,uk pop,1
2018,dance pop,electropop,1
2018,dance pop,etherpop,1
2018,electropop,electropop,1
2018,electropop,etherpop,1
2018,electropop,indie poptimism,1
2018,electropop,pop,1
2018,electropop,post-teen pop,1
2018,etherpop,etherpop,1
2018,etherpop,indie poptimism,1
2018,etherpop,pop,1
2018,etherpop,post-teen pop,1
2018,hip hop,indie pop rap,1
2018,indie pop rap,indie pop rap,1
2018,indie pop rap,pop,1
2018,indie pop rap,pop rap,1
2018,indie pop rap,rap,1
2018,dance pop,hip pop,1
2018,hip pop,hip pop,1
2018,hip pop,pop,1
2018,hip pop,pop rap,1
2018,hip pop,post-teen pop,1
2018,hip pop,rap,1
2018,pop rap,post-teen pop,1
2018,post-teen pop,rap,1
2018,indie pop,indie pop,1
2018,indie pop,modern rock,1
2018,boy band,boy band,1
2018,boy band,dance pop,1
2018,boy band,pop,1
2018,boy band,post-teen pop,1
2018,canadian contemporary r&b,canadian pop,1
2018,canadian contemporary r&b,rap,1
2018,conscious hip hop,west coast rap,1
2018,hip hop,west coast rap,1
2018,pop rap,west coast rap,1
2018,rap,west coast rap,1
2018,west coast rap,west coast rap,1
2018,emo rap,trap music,1
2018,canadian pop,viral pop,1
2018,cali rap,cali rap,1
2018,cali rap,hip hop,1
2018,cali rap,pop,1
2018,cali rap,pop rap,1
2018,cali rap,rap,1
2018,cali rap,southern hip hop,1
2018,cali rap,trap music,1
2018,detroit hip hop,detroit hip hop,1
2018,detroit hip hop,hip hop,1
2018,detroit hip hop,pop,1
2018,detroit hip hop,pop rap,1
2018,detroit hip hop,rap,1
2018,detroit hip hop,southern hip hop,1
2018,detroit hip hop,trap music,1
2018,uk pop,viral pop,1
2018,indie poptimism,viral pop,1
2018,edm,house,1
2018,edm,progressive house,1
2018,edm,uk dance,1
2018,electro house,house,1
2018,electro house,progressive house,1
2018,electro house,uk dance,1
2018,house,house,1
2018,house,pop,1
2018,house,progressive house,1
2018,house,uk dance,1
2018,pop,progressive house,1
2018,pop,uk dance,1
2018,progressive house,progressive house,1
2018,progressive house,uk dance,1
2018,uk dance,uk dance,1
2018,atl hip hop,dirty south rap,1
2018,dirty south rap,pop,1
2018,hip hop,miami hip hop,1
2018,miami hip hop,pop,1
2018,miami hip hop,pop rap,1
2018,miami hip hop,rap,1
2018,miami hip hop,southern hip hop,1
2018,canadian pop,dance pop,1
2018,canadian pop,post-teen pop,1
2018,chicago rap,conscious hip hop,1
2018,chicago rap,hip hop,1
2018,chicago rap,pop rap,1
2018,chicago rap,rap,1
2018,pop rap,urban contemporary,1
2018,rap,urban contemporary,1
2018,conscious hip hop,gangster rap,1
2018,conscious hip hop,southern hip hop,1
2018,conscious hip hop,trap music,1
2018,conscious hip hop,underground hip hop,1
2018,gangster rap,underground hip hop,1
2018,hip hop,underground hip hop,1
2018,pop rap,underground hip hop,1
2018,rap,underground hip hop,1
2018,southern hip hop,underground hip hop,1
2018,trap music,underground hip hop,1
2018,underground hip hop,underground hip hop,1
2018,indie r&b,indie r&b,1
2018,indie r&b,indietronica,1
2018,indie r&b,uk alternative pop,1
2018,indietronica,indietronica,1
2018,indietronica,uk alternative pop,1
2018,uk alternative pop,uk alternative pop,1
2018,metropopolis,metropopolis,1
2018,metropopolis,modern rock,1
2018,metropopolis,pop,1
2018,metropopolis,tropical house,1
2018,modern rock,pop,1
2018,modern rock,tropical house,1
2018,post-teen pop,urban contemporary,1
2018,conscious hip hop,dmv rap,1
2018,dmv rap,dmv rap,1
2018,dmv rap,hip hop,1
2018,dmv rap,pop rap,1
2018,dmv rap,rap,1
2018,canadian contemporary r&b,dance pop,1
2018,canadian contemporary r&b,post-teen pop,1
2018,canadian contemporary r&b,uk pop,1
2018,crunk,crunk,1
2018,crunk,dirty south rap,1
2018,crunk,gangster rap,1
2018,crunk,hip hop,1
2018,crunk,memphis hip hop,1
2018,crunk,pop rap,1
2018,crunk,rap,1
2018,crunk,southern hip hop,1
2018,crunk,trap music,1
2018,dirty south rap,gangster rap,1
2018,dirty south rap,memphis hip hop,1
2018,gangster rap,memphis hip hop,1
2018,hip hop,memphis hip hop,1
2018,memphis hip hop,memphis hip hop,1
2018,memphis hip hop,pop rap,1
2018,memphis hip hop,rap,1
2018,memphis hip hop,southern hip hop,1
2018,memphis hip hop,trap music,1
2018,francoton,francoton,1
2019,pop,pop,39
2019,rap,rap,22
2019,dance pop,dance pop,18
2019,dance pop,pop,18
2019,trap music,trap music,16
2019,pop,post-teen pop,15
2019,post-teen pop,post-teen pop,15
2019,rap,trap music,15
2019,dance pop,post-teen pop,14
2019,pop rap,pop rap,14
2019,pop rap,rap,13
2019,contemporary country,contemporary country,11
2019,pop,rap,11
2019,pop,pop rap,10
2019,rap,southern hip hop,9
2019,southern hip hop,southern hip hop,9
2019,southern hip hop,trap music,9
2019,contemporary country,country road,9
2019,country road,country road,9
2019,pop rap,trap music,8
2019,contemporary country,country,7
2019,country,country,7
2019,pop rap,southern hip hop,7
2019,atl hip hop,atl hip hop,7
2019,atl hip hop,rap,7
2019,atl hip hop,trap music,7
2019,hip hop,hip hop,6
2019,hip hop,pop rap,6
2019,hip hop,rap,6
2019,pop,trap music,6
2019,country,country road,6
2019,hip hop,southern hip hop,5
2019,hip hop,trap music,5
2019,pop,southern hip hop,5
2019,edm,edm,4
2019,atl hip hop,southern hip hop,4
2019,atl hip hop,pop,4
2019,atl hip hop,pop rap,4
2019,reggaeton,reggaeton,4
2019,contemporary country,modern country rock,4
2019,country,modern country rock,4
2019,country road,modern country rock,4
2019,modern country rock,modern country rock,4
2019,electropop,electropop,3
2019,electropop,pop,3
2019,pop,tropical house,3
2019,tropical house,tropical house,3
2019,dance pop,r&b,3
2019,pop,r&b,3
2019,r&b,r&b,3
2019,canadian pop,canadian pop,3
2019,edm,pop,3
2019,hip hop,pop,3
2019,dance pop,pop rap,3
2019,dance pop,electropop,2
2019,electropop,post-teen pop,2
2019,metropopolis,metropopolis,2
2019,metropopolis,pop,2
2019,metropopolis,tropical house,2
2019,modern rock,modern rock,2
2019,boy band,boy band,2
2019,boy band,dance pop,2
2019,boy band,pop,2
2019,boy band,post-teen pop,2
2019,canadian pop,pop,2
2019,pop,uk pop,2
2019,uk pop,uk pop,2
2019,dance pop,edm,2
2019,dance pop,tropical house,2
2019,edm,tropical house,2
2019,dance pop,rap,2
2019,pop rap,r&b,2
2019,atl hip hop,atl trap,2
2019,atl trap,atl trap,2
2019,atl trap,rap,2
2019,atl trap,trap music,2
2019,gangster rap,gangster rap,2
2019,gangster rap,pop rap,2
2019,gangster rap,rap,2
2019,gangster rap,trap music,2
2019,dirty south rap,dirty south rap,2
2019,dirty south rap,hip hop,2
2019,dirty south rap,pop rap,2
2019,dirty south rap,rap,2
2019,dirty south rap,southern hip hop,2
2019,dirty south rap,trap music,2
2019,reggaeton,trap latino,2
2019,trap latino,trap latino,2
2019,chicago rap,chicago rap,2
2019,rap,vapor trap,2
2019,trap music,vapor trap,2
2019,vapor trap,vapor trap,2
2019,latin,latin,2
2019,latin,reggaeton,2
2019,contemporary country,country pop,2
2019,country,country pop,2
2019,country pop,country pop,2
2019,country pop,country road,2
2019,country pop,modern country rock,2
2019,country rap,country rap,1
2019,dfw rap,dfw rap,1
2019,dfw rap,pop,1
2019,dfw rap,rap,1
2019,dance pop,etherpop,1
2019,dance pop,indie poptimism,1
2019,electropop,etherpop,1
2019,electropop,indie poptimism,1
2019,etherpop,etherpop,1
2019,etherpop,indie poptimism,1
2019,etherpop,pop,1
2019,etherpop,post-teen pop,1
2019,indie poptimism,indie poptimism,1
2019,indie poptimism,pop,1
2019,indie poptimism,post-teen pop,1
2019,brostep,brostep,1
2019,brostep,progressive electro house,1
2019,progressive electro house,progressive electro house,1
2019,metropopolis,modern rock,1
2019,modern rock,pop,1
2019,modern rock,tropical house,1
2019,baroque pop,baroque pop,1
2019,baroque pop,emo,1
2019,baroque pop,modern rock,1
2019,baroque pop,pop punk,1
2019,emo,emo,1
2019,emo,modern rock,1
2019,emo,pop punk,1
2019,modern rock,pop punk,1
2019,pop punk,pop punk,1
2019,post-teen pop,r&b,1
2019,canadian pop,viral pop,1
2019,pop,viral pop,1
2019,viral pop,viral pop,1
2019,canadian pop,dance pop,1
2019,canadian pop,post-teen pop,1
2019,hip hop,philly rap,1
2019,philly rap,philly rap,1
2019,philly rap,pop,1
2019,philly rap,pop rap,1
2019,philly rap,rap,1
2019,philly rap,southern hip hop,1
2019,philly rap,trap music,1
2019,canadian hip hop,canadian hip hop,1
2019,canadian hip hop,canadian pop,1
2019,canadian hip hop,hip hop,1
2019,canadian hip hop,pop rap,1
2019,canadian hip hop,rap,1
2019,canadian hip hop,toronto rap,1
2019,canadian pop,hip hop,1
2019,canadian pop,pop rap,1
2019,canadian pop,rap,1
2019,canadian pop,toronto rap,1
2019,hip hop,toronto rap,1
2019,pop rap,toronto rap,1
2019,rap,toronto rap,1
2019,toronto rap,toronto rap,1
2019,hollywood,hollywood,1
2019,r&b,rap,1
2019,conscious hip hop,conscious hip hop,1
2019,conscious hip hop,nc hip hop,1
2019,conscious hip hop,pop rap,1
2019,conscious hip hop,rap,1
2019,nc hip hop,nc hip hop,1
2019,nc hip hop,pop rap,1
2019,nc hip hop,rap,1
2019,atl hip hop,gangster rap,1
2019,atl trap,gangster rap,1
2019,atl trap,pop,1
2019,atl trap,pop rap,1
2019,gangster rap,pop,1
2019,florida rap,florida rap,1
2019,florida rap,hip hop,1
2019,florida rap,miami hip hop,1
2019,florida rap,pop rap,1
2019,florida rap,rap,1
2019,florida rap,southern hip hop,1
2019,florida rap,trap music,1
2019,hip hop,miami hip hop,1
2019,miami hip hop,miami hip hop,1
2019,miami hip hop,pop rap,1
2019,miami hip hop,rap,1
2019,miami hip hop,southern hip hop,1
2019,miami hip hop,trap music,1
2019,dirty south rap,gangster rap,1
2019,gangster rap,hip hop,1
2019,gangster rap,southern hip hop,1
2019,rap,underground hip hop,1
2019,trap music,underground hip hop,1
2019,underground hip hop,underground hip hop,1
2019,underground hip hop,vapor trap,1
2019,atl hip hop,dirty south rap,1
2019,atl hip hop,hip hop,1
2019,dirty south rap,pop,1
2019,contemporary country,deep talent show,1
2019,country road,deep talent show,1
2019,deep talent show,deep talent show,1
2019,australian pop,australian pop,1
2019,australian pop,pop,1
2019,australian pop,uk pop,1
2019,cali rap,cali rap,1
2019,cali rap,hip hop,1
2019,cali rap,pop,1
2019,cali rap,pop rap,1
2019,cali rap,rap,1
2019,cali rap,southern hip hop,1
2019,cali rap,trap music,1
2019,edm,electronic trap,1
2019,electronic trap,electronic trap,1
2019,dance pop,metropopolis,1
2019,edm,electropop,1
2019,edm,metropopolis,1
2019,edm,post-teen pop,1
2019,electropop,metropopolis,1
2019,electropop,tropical house,1
2019,metropopolis,post-teen pop,1
2019,post-teen pop,tropical house,1
2019,bmore,bmore,1
2019,bmore,edm,1
2019,bmore,moombahton,1
2019,bmore,ninja,1
2019,bmore,pop,1
2019,edm,moombahton,1
2019,edm,ninja,1
2019,moombahton,moombahton,1
2019,moombahton,ninja,1
2019,moombahton,pop,1
2019,ninja,ninja,1
2019,ninja,pop,1
2019,chicago rap,rap,1
2019,chicago rap,southern hip hop,1
2019,chicago rap,trap music,1
2019,ccm,ccm,1
2019,ccm,christian music,1
2019,ccm,worship,1
2019,christian music,christian music,1
2019,christian music,worship,1
2019,worship,worship,1
2019,latin,latin hip hop,1
2019,latin,pop,1
2019,latin,tropical,1
2019,latin hip hop,latin hip hop,1
2019,latin hip hop,pop,1
2019,latin hip hop,reggaeton,1
2019,latin hip hop,tropical,1
2019,pop,reggaeton,1
2019,pop,tropical,1
2019,reggaeton,tropical,1
2019,tropical,tropical,1
2019,reggae fusion,reggae fusion,1
2019,pop,trap queen,1
2019,trap queen,trap queen,1
2019,dance pop,uk contemporary r&b,1
2019,pop,uk contemporary r&b,1
2019,pop rap,uk contemporary r&b,1
2019,r&b,uk contemporary r&b,1
2019,uk contemporary r&b,uk contemporary r&b,1
2019,emo rap,emo rap,1
2019,dance pop,hip pop,1
2019,hip pop,hip pop,1
2019,hip pop,pop,1
2019,hip pop,pop rap,1
2019,hip pop,post-teen pop,1
2019,hip pop,rap,1
2019,pop rap,post-teen pop,1
2019,post-teen pop,rap,1
2019,contemporary country,redneck,1
2019,country,redneck,1
2019,country pop,redneck,1
2019,country road,redneck,1
2019,modern country rock,redneck,1
2019,redneck,redneck,1
2020,pop,pop,35
2020,rap,rap,23
2020,trap music,trap music,17
2020,dance pop,dance pop,16
2020,dance pop,pop,16
2020,pop rap,pop rap,16
2020,pop rap,rap,15
2020,contemporary country,contemporary country,15
2020,pop,rap,14
2020,rap,trap music,14
2020,dance pop,post-teen pop,12
2020,pop,post-teen pop,12
2020,post-teen pop,post-teen pop,12
2020,hip hop,hip hop,12
2020,hip hop,rap,12
2020,pop,pop rap,12
2020,hip hop,pop rap,11
2020,rap,southern hip hop,10
2020,southern hip hop,southern hip hop,10
2020,southern hip hop,trap music,10
2020,pop rap,trap music,10
2020,contemporary country,country road,10
2020,country road,country road,10
2020,pop,trap music,9
2020,hip hop,trap music,8
2020,hip hop,pop,7
2020,hip hop,southern hip hop,7
2020,pop rap,southern hip hop,7
2020,contemporary country,country,7
2020,country,country,7
2020,pop,southern hip hop,6
2020,country,country road,6
2020,atl hip hop,atl hip hop,5
2020,atl hip hop,rap,5
2020,atl hip hop,trap music,5
2020,canadian pop,canadian pop,4
2020,canadian pop,pop,3
2020,dance pop,uk pop,3
2020,pop,uk pop,3
2020,post-teen pop,uk pop,3
2020,uk pop,uk pop,3
2020,atl hip hop,pop,3
2020,atl hip hop,pop rap,3
2020,atl hip hop,southern hip hop,3
2020,dance pop,r&b,3
2020,pop,r&b,3
2020,r&b,r&b,3
2020,contemporary country,country pop,3
2020,country pop,country pop,3
2020,contemporary country,modern country rock,3
2020,country,modern country rock,3
2020,country road,modern country rock,3
2020,modern country rock,modern country rock,3
2020,canadian pop,rap,2
2020,atl hip hop,hip hop,2
2020,canadian hip hop,canadian hip hop,2
2020,canadian hip hop,hip hop,2
2020,canadian hip hop,pop rap,2
2020,canadian hip hop,rap,2
2020,canadian hip hop,toronto rap,2
2020,hip hop,toronto rap,2
2020,pop rap,toronto rap,2
2020,rap,toronto rap,2
2020,toronto rap,toronto rap,2
2020,pop,viral pop,2
2020,viral pop,viral pop,2
2020,electropop,electropop,2
2020,electropop,pop,2
2020,cali rap,cali rap,2
2020,cali rap,hip hop,2
2020,cali rap,pop,2
2020,cali rap,pop rap,2
2020,cali rap,rap,2
2020,cali rap,southern hip hop,2
2020,cali rap,trap music,2
2020,dance pop,pop rap,2
2020,atl hip hop,atl trap,2
2020,atl trap,atl trap,2
2020,atl trap,rap,2
2020,atl trap,trap music,2
2020,gangster rap,gangster rap,2
2020,gangster rap,pop rap,2
2020,gangster rap,rap,2
2020,chicago rap,chicago rap,2
2020,canadian contemporary r&b,canadian contemporary r&b,1
2020,canadian contemporary r&b,canadian pop,1
2020,canadian contemporary r&b,pop,1
2020,canadian contemporary r&b,rap,1
2020,dfw rap,dfw rap,1
2020,dfw rap,pop,1
2020,dfw rap,rap,1
2020,canadian hip hop,canadian pop,1
2020,canadian pop,hip hop,1
2020,canadian pop,pop rap,1
2020,canadian pop,toronto rap,1
2020,dance pop,viral pop,1
2020,post-teen pop,viral pop,1
2020,uk pop,viral pop,1
2020,canadian hip hop,pop,1
2020,canadian hip hop,southern hip hop,1
2020,canadian hip hop,trap music,1
2020,pop,toronto rap,1
2020,southern hip hop,toronto rap,1
2020,toronto rap,trap music,1
2020,hip hop,new orleans rap,1
2020,new orleans rap,new orleans rap,1
2020,new orleans rap,pop,1
2020,new orleans rap,pop rap,1
2020,new orleans rap,rap,1
2020,new orleans rap,trap music,1
2020,canadian pop,dance pop,1
2020,canadian pop,post-teen pop,1
2020,rap conscient,rap conscient,1
2020,rap conscient,trap music,1
2020,rap conscient,vapor trap,1
2020,trap music,vapor trap,1
2020,vapor trap,vapor trap,1
2020,contemporary country,deep talent show,1
2020,country road,deep talent show,1
2020,deep talent show,deep talent show,1
2020,pop rap,post-teen pop,1
2020,dance pop,rap,1
2020,pop rap,r&b,1
2020,r&b,rap,1
2020,k-pop,k-pop,1
2020,k-pop,k-pop boy group,1
2020,k-pop boy group,k-pop boy group,1
2020,atl hip hop,gangster rap,1
2020,atl trap,gangster rap,1
2020,atl trap,pop,1
2020,atl trap,pop rap,1
2020,gangster rap,pop,1
2020,gangster rap,trap music,1
2020,chicago drill,chicago drill,1
2020,chicago drill,chicago rap,1
2020,chicago drill,drill,1
2020,chicago drill,hip hop,1
2020,chicago drill,pop rap,1
2020,chicago drill,rap,1
2020,chicago drill,southern hip hop,1
2020,chicago drill,trap music,1
2020,chicago rap,drill,1
2020,chicago rap,hip hop,1
2020,chicago rap,pop rap,1
2020,chicago rap,rap,1
2020,chicago rap,southern hip hop,1
2020,chicago rap,trap music,1
2020,drill,drill,1
2020,drill,hip hop,1
2020,drill,pop rap,1
2020,drill,rap,1
2020,drill,southern hip hop,1
2020,drill,trap music,1
2020,canadian pop,viral pop,1
2020,latin,latin,1
2020,latin,reggaeton,1
2020,reggaeton,reggaeton,1
2020,dance pop,europop,1
2020,dance pop,hip pop,1
2020,dance pop,pop rock,1
2020,europop,europop,1
2020,europop,hip pop,1
2020,europop,pop,1
2020,europop,pop rock,1
2020,europop,post-teen pop,1
2020,hip pop,hip pop,1
2020,hip pop,pop,1
2020,hip pop,pop rock,1
2020,hip pop,post-teen pop,1
2020,pop,pop rock,1
2020,pop rock,pop rock,1
2020,pop rock,post-teen pop,1
2020,brostep,brostep,1
2020,brostep,progressive electro house,1
2020,progressive electro house,progressive electro house,1
2020,detroit hip hop,detroit hip hop,1
2020,detroit hip hop,g funk,1
2020,detroit hip hop,hip hop,1
